Timestamp(ms),PlayerRotX,PlayerRotY,TargetRotX,TargetRotY,Fired,HitTarget
35478.0,0.577231,88.055,-2.685725,95.949704,FALSE,NA,
35490.0,0.555495,87.949135,-2.685741,95.947346,FALSE,NA,
35515.0,0.512449,87.927261,-2.685744,95.946859,FALSE,NA,
35528.0,0.512449,87.905388,-2.685747,95.946371,FALSE,NA,
35540.0,0.512449,87.905388,-2.685747,95.946371,FALSE,NA,
35564.0,0.512449,87.927261,-2.685744,95.946859,FALSE,NA,
35577.0,0.512449,87.949135,-2.685741,95.947346,FALSE,NA,
35589.0,0.534322,87.971008,-2.685738,95.947833,FALSE,NA,
35613.0,0.556195,87.992882,-2.685734,95.94832,FALSE,NA,
35625.0,0.556195,87.992882,-2.685734,95.94832,FALSE,NA,
35637.0,0.556195,88.233482,-2.6857,95.953681,FALSE,NA,
35661.0,0.578648,89.138824,-2.685579,95.973877,FALSE,NA,
35673.0,0.518148,89.977463,-2.68548,95.992618,FALSE,NA,
35698.0,0.134404,92.427208,-2.685264,96.047506,FALSE,NA,
35711.0,-0.1315,93.570358,-2.6852,96.073173,FALSE,NA,
35723.0,-0.325623,94.543983,-2.685163,96.095052,FALSE,NA,
35748.0,-0.781494,95.391258,-2.685146,96.114099,FALSE,NA,
35760.0,-1.029297,95.55928,-2.685144,96.117877,FALSE,NA,
35773.0,-1.302338,95.647163,-2.685143,96.119853,FALSE,NA,
35799.0,-1.893616,95.690781,-2.685143,96.120833,FALSE,NA,
35811.0,-2.054962,95.690781,-2.685143,96.120833,FALSE,NA,
35823.0,-2.202148,95.734528,-2.685142,96.121817,FALSE,NA,
35849.0,-2.267761,95.778275,-2.685142,96.122801,FALSE,NA,
35861.0,-2.289642,95.778275,-2.685142,96.122801,FALSE,NA,
35874.0,-2.289642,95.778275,-2.685142,96.122801,FALSE,NA,
35887.0,-2.289642,95.778275,-2.685142,96.122801,FALSE,NA,
35912.0,-2.289642,95.778275,-2.685142,96.122801,FALSE,NA,
35924.0,-2.289642,95.778275,-2.685142,96.122801,FALSE,NA,
35949.0,-2.289642,95.778275,-2.685142,96.122801,TRUE,TRUE
35950.0,-2.289642,95.778275,6.716277,78.194616,FALSE,NA,
35960.0,-2.289642,95.778275,6.716277,78.194616,FALSE,NA,
35974.0,-2.289642,95.778275,6.716277,78.194616,FALSE,NA,
35997.0,-2.289642,95.778275,6.716277,78.194616,FALSE,NA,
36010.0,-2.289642,95.778275,6.716277,78.194616,FALSE,NA,
36022.0,-2.289642,95.778275,6.716277,78.194616,FALSE,NA,
36046.0,-2.289642,95.778275,6.716277,78.194616,FALSE,NA,
36060.0,-2.267761,95.800148,6.716294,78.195077,FALSE,NA,
36072.0,-2.22403,95.800148,6.716294,78.195077,FALSE,NA,
36096.0,-2.053009,95.822021,6.716311,78.195539,FALSE,NA,
36109.0,-1.927155,95.800148,6.716294,78.195077,FALSE,NA,
36121.0,-1.794861,95.696213,6.716214,78.192884,FALSE,NA,
36146.0,-1.408447,95.308365,6.715917,78.184688,FALSE,NA,
36159.0,-1.133301,94.827789,6.715558,78.174509,FALSE,NA,
36172.0,-0.721375,93.876396,6.714876,78.154288,FALSE,NA,
36197.0,0.335175,91.109596,6.713112,78.094985,FALSE,NA,
36209.0,0.982818,88.901733,6.71194,78.047199,FALSE,NA,
36220.0,1.799727,86.769684,6.711007,78.000731,FALSE,NA,
36245.0,3.557694,82.671516,6.709768,77.910746,FALSE,NA,
36258.0,4.392436,81.208572,6.709504,77.878476,FALSE,NA,
36270.0,5.0497,80.2761,6.709384,77.857883,FALSE,NA,
36294.0,6.174022,79.471832,6.709311,77.84011,FALSE,NA,
36306.0,6.510154,79.408333,6.709306,77.838706,FALSE,NA,
36330.0,6.784005,79.657753,6.709325,77.844219,FALSE,NA,
36343.0,6.825468,79.784653,6.709336,77.847023,FALSE,NA,
36355.0,6.804318,79.908836,6.709347,77.849768,FALSE,NA,
36379.0,6.720902,80.014748,6.709357,77.852108,FALSE,NA,
36391.0,6.720902,80.036621,6.709359,77.852592,FALSE,NA,
36403.0,6.720902,80.036621,6.709359,77.852592,FALSE,NA,
36427.0,6.742775,79.870247,6.709343,77.848915,FALSE,NA,
36438.0,6.763213,79.726906,6.709331,77.845747,FALSE,NA,
36463.0,6.846214,79.338188,6.709301,77.837155,FALSE,NA,
36475.0,6.867835,79.192444,6.709292,77.833934,FALSE,NA,
36488.0,6.867835,79.022636,6.709282,77.83018,FALSE,NA,
36512.0,6.953481,78.833916,6.709273,77.826008,FALSE,NA,
36524.0,6.974473,78.772285,6.70927,77.824645,FALSE,NA,
36549.0,7.058097,78.471115,6.709259,77.817986,FALSE,NA,
36561.0,7.091938,78.219498,6.709253,77.812422,FALSE,NA,
36572.0,7.112906,77.94751,6.70925,77.806408,FALSE,NA,
36597.0,7.091033,77.486076,6.709252,77.796205,FALSE,NA,
36608.0,7.070283,77.372971,6.709254,77.793704,FALSE,NA,
36621.0,7.070283,77.329224,6.709255,77.792737,FALSE,NA,
36635.0,7.04841,77.329224,6.709255,77.792737,TRUE,TRUE
36645.0,7.04841,77.329224,9.503506,108.035831,FALSE,NA,
36657.0,7.04841,77.329224,9.503506,108.035831,FALSE,NA,
36681.0,7.04841,77.329224,9.503506,108.035831,FALSE,NA,
36693.0,7.04841,77.329224,9.503506,108.035831,FALSE,NA,
36705.0,7.04841,77.329224,9.503506,108.035831,FALSE,NA,
36730.0,7.04841,77.329224,9.503506,108.035831,FALSE,NA,
36740.0,7.04841,77.329224,9.503506,108.035831,FALSE,NA,
36764.0,7.04841,77.329224,9.503506,108.035831,FALSE,NA,
36775.0,7.04841,77.329224,9.503506,108.035831,FALSE,NA,
36787.0,7.04841,77.329224,9.503506,108.035831,FALSE,NA,
36811.0,7.04841,77.329224,9.503506,108.035831,FALSE,NA,
36822.0,7.04841,77.394844,9.503389,108.037045,FALSE,NA,
36846.0,7.04841,78.103279,9.502137,108.050203,FALSE,NA,
36858.0,7.04841,79.030792,9.500539,108.067566,FALSE,NA,
36870.0,7.004664,80.679474,9.49781,108.098799,FALSE,NA,
36895.0,7.092155,86.218887,9.489719,108.206903,FALSE,NA,
36907.0,7.364768,89.681732,9.485527,108.276644,FALSE,NA,
36931.0,8.092132,96.729485,9.47911,108.422567,FALSE,NA,
36943.0,8.55108,99.950172,9.477139,108.490579,FALSE,NA,
36955.0,9.022901,103.005859,9.475833,108.555621,FALSE,NA,
36979.0,9.63149,107.303467,9.474934,108.647605,FALSE,NA,
36991.0,9.715164,108.424362,9.474879,108.671641,FALSE,NA,
37016.0,9.692451,108.997765,9.474881,108.683938,FALSE,NA,
37028.0,9.626833,108.836945,9.474878,108.680489,FALSE,NA,
37039.0,9.52632,108.511688,9.474878,108.673514,FALSE,NA,
37063.0,9.25532,107.783035,9.474901,108.657888,FALSE,NA,
37076.0,9.15372,107.572083,9.474914,108.653364,FALSE,NA,
37087.0,9.090434,107.489861,9.474919,108.651601,FALSE,NA,
37111.0,9.006895,107.467987,9.474921,108.651132,FALSE,NA,
37123.0,9.006895,107.467987,9.474921,108.651132,FALSE,NA,
37148.0,9.006895,107.533607,9.474916,108.652539,FALSE,NA,
37159.0,9.006895,107.58638,9.474913,108.653671,FALSE,NA,
37171.0,9.072514,107.70063,9.474906,108.656121,FALSE,NA,
37196.0,9.101076,107.97831,9.474892,108.662075,FALSE,NA,
37209.0,9.101076,108.022057,9.47489,108.663014,FALSE,NA,
37220.0,9.101076,108.022057,9.47489,108.663014,FALSE,NA,
37244.0,9.101076,108.022057,9.47489,108.663014,TRUE,TRUE
37245.0,9.101076,108.022057,-1.3378,71.00424,FALSE,NA,
37255.0,9.101076,108.022057,-1.3378,71.00424,FALSE,NA,
37280.0,9.101076,108.022057,-1.3378,71.00424,FALSE,NA,
37292.0,9.101076,108.022057,-1.3378,71.00424,FALSE,NA,
37303.0,9.101076,108.022057,-1.3378,71.00424,FALSE,NA,
37328.0,9.101076,108.022057,-1.3378,71.00424,FALSE,NA,
37340.0,9.101076,108.022057,-1.3378,71.00424,FALSE,NA,
37362.0,9.101076,108.022057,-1.3378,71.00424,FALSE,NA,
37374.0,9.079204,108.022057,-1.3378,71.00424,FALSE,NA,
37398.0,9.057331,107.97831,-1.337787,71.003492,FALSE,NA,
37410.0,9.035459,107.956436,-1.33778,71.003118,FALSE,NA,
37422.0,9.035459,107.934563,-1.337774,71.002744,FALSE,NA,
37446.0,8.972658,107.554749,-1.33766,70.99623,FALSE,NA,
37457.0,8.86593,106.956146,-1.337483,70.985901,FALSE,NA,
37470.0,8.721439,105.737648,-1.337131,70.964643,FALSE,NA,
37494.0,8.228385,101.741653,-1.336052,70.892838,FALSE,NA,
37505.0,7.818367,98.646866,-1.335297,70.835188,FALSE,NA,
37530.0,6.776042,90.15062,-1.333605,70.669175,FALSE,NA,
37542.0,5.928418,85.434708,-1.332914,70.57309,FALSE,NA,
37554.0,4.989504,81.131149,-1.332443,70.483616,FALSE,NA,
37578.0,3.006536,74.036499,-1.332004,70.333677,FALSE,NA,
37591.0,2.12777,71.580223,-1.331951,70.281386,FALSE,NA,
37616.0,0.639506,68.292885,-1.33196,70.211342,FALSE,NA,
37628.0,-0.004059,67.57637,-1.331974,70.196085,FALSE,NA,
37641.0,-0.495392,67.402702,-1.331978,70.192388,FALSE,NA,
37665.0,-1.033936,67.560196,-1.331974,70.195741,FALSE,NA,
37677.0,-1.120758,67.663719,-1.331972,70.197945,FALSE,NA,
37689.0,-1.141449,67.685593,-1.331972,70.19841,FALSE,NA,
37714.0,-1.141449,67.595497,-1.331974,70.196492,FALSE,NA,
37726.0,-1.075836,67.3703,-1.331979,70.191699,FALSE,NA,
37738.0,-1.014404,67.027695,-1.331988,70.184407,FALSE,NA,
37763.0,-0.950745,66.318062,-1.332009,70.169313,FALSE,NA,
37776.0,-1.017365,66.181625,-1.332014,70.166412,FALSE,NA,
37788.0,-1.068542,66.159752,-1.332015,70.165947,FALSE,NA,
37813.0,-1.090424,66.309036,-1.332009,70.169121,FALSE,NA,
37825.0,-1.134155,66.540771,-1.332002,70.174049,FALSE,NA,
37836.0,-1.197357,66.881882,-1.331992,70.181305,FALSE,NA,
37861.0,-1.303772,67.769211,-1.33197,70.200191,FALSE,NA,
37873.0,-1.32489,68.194069,-1.331962,70.209238,FALSE,NA,
37897.0,-1.303009,69.106628,-1.331949,70.228677,FALSE,NA,
37910.0,-1.281494,69.449745,-1.331946,70.235988,FALSE,NA,
37922.0,-1.281494,69.661652,-1.331945,70.240503,FALSE,NA,
37948.0,-1.281494,69.705399,-1.331945,70.241436,TRUE,TRUE
37948.0,-1.281494,69.705399,15.13241,76.82968,FALSE,NA,
37959.0,-1.281494,69.705399,15.13241,76.82968,FALSE,NA,
37972.0,-1.281494,69.661652,15.13244,76.828723,FALSE,NA,
37995.0,-1.303375,69.528473,15.132534,76.82581,FALSE,NA,
38008.0,-1.330933,69.528473,15.132534,76.82581,FALSE,NA,
