Timestamp(ms),PlayerRotX,PlayerRotY,TargetRotX,TargetRotY,Fired,HitTarget
15397.0,0.608844,87.917023,NA,NA,TRUE,FALSE
15408.0,0.608844,87.917023,15.352494,64.052149,FALSE,NA,
15423.0,0.608844,87.917023,15.352494,64.052149,FALSE,NA,
15436.0,0.608844,87.917023,15.352494,64.052149,FALSE,NA,
15448.0,0.608844,87.917023,15.352494,64.052149,FALSE,NA,
15475.0,0.608844,87.917023,15.352494,64.052149,FALSE,NA,
15487.0,0.608844,87.917023,15.352494,64.052149,FALSE,NA,
15499.0,0.608844,87.917023,15.352494,64.052149,FALSE,NA,
15525.0,0.608844,87.917023,15.352494,64.052149,FALSE,NA,
15537.0,0.608844,87.917023,15.352494,64.052149,FALSE,NA,
15549.0,0.608844,87.917023,15.352494,64.052149,FALSE,NA,
15575.0,0.608844,87.917023,15.352494,64.052149,FALSE,NA,
15588.0,0.608844,87.917023,15.352494,64.052149,FALSE,NA,
15601.0,0.608844,87.917023,15.352494,64.052149,FALSE,NA,
15614.0,0.608844,87.917023,15.352494,64.052149,FALSE,NA,
15639.0,0.608844,87.917023,15.352494,64.052149,FALSE,NA,
15652.0,0.608844,87.917023,15.352494,64.052149,FALSE,NA,
15665.0,0.608844,87.873276,15.352403,64.051336,FALSE,NA,
15690.0,0.908319,87.440094,15.351502,64.043265,FALSE,NA,
15703.0,1.308848,86.759628,15.350119,64.030537,FALSE,NA,
15716.0,2.186867,85.711349,15.348062,64.01081,FALSE,NA,
15730.0,3.455835,84.145294,15.34516,63.981083,FALSE,NA,
15755.0,7.043636,80.318565,15.338936,63.907273,FALSE,NA,
15769.0,8.907188,77.809486,15.335532,63.858093,FALSE,NA,
15781.0,11.057826,75.212311,15.33258,63.806644,FALSE,NA,
15807.0,14.552304,69.913879,15.328381,63.700383,FALSE,NA,
15821.0,16.18622,67.435043,15.327264,63.650263,FALSE,NA,
15833.0,17.529888,65.454361,15.326761,63.610112,FALSE,NA,
15857.0,19.177008,62.504417,15.326654,63.550247,FALSE,NA,
15870.0,19.491493,61.770443,15.326747,63.535354,FALSE,NA,
15883.0,19.669426,61.529842,15.326788,63.530473,FALSE,NA,
15908.0,19.713171,61.564499,15.326782,63.531176,FALSE,NA,
15922.0,19.647552,61.726139,15.326754,63.534455,FALSE,NA,
15934.0,19.532095,61.979153,15.326716,63.539588,FALSE,NA,
15958.0,19.210997,62.348267,15.32667,63.547078,FALSE,NA,
15971.0,19.103182,62.400276,15.326664,63.548133,FALSE,NA,
15983.0,19.033838,62.400276,15.326664,63.548133,FALSE,NA,
16008.0,18.946348,62.400276,15.326664,63.548133,FALSE,NA,
16022.0,18.924475,62.400276,15.326664,63.548133,FALSE,NA,
16034.0,18.88073,62.356529,15.326669,63.547246,FALSE,NA,
16047.0,18.815342,62.312782,15.326674,63.546358,FALSE,NA,
16073.0,18.735302,62.254616,15.326681,63.545178,FALSE,NA,
16084.0,18.713428,62.232742,15.326683,63.544734,FALSE,NA,
16098.0,18.669683,62.232742,15.326683,63.544734,FALSE,NA,
16122.0,18.424723,62.340462,15.326671,63.54692,FALSE,NA,
16135.0,18.231569,62.4702,15.326657,63.549552,FALSE,NA,
16148.0,17.972095,62.681099,15.326639,63.553832,FALSE,NA,
16173.0,17.473772,63.027103,15.326617,63.560854,FALSE,NA,
16186.0,17.187815,63.233337,15.326609,63.56504,FALSE,NA,
16198.0,16.935751,63.426498,15.326605,63.56896,FALSE,NA,
16224.0,16.30261,63.955605,15.32661,63.579699,FALSE,NA,
16236.0,15.927657,64.173492,15.32662,63.584121,FALSE,NA,
16249.0,15.579038,64.321526,15.326629,63.587126,FALSE,NA,
16274.0,15.008934,64.513313,15.326643,63.591018,FALSE,NA,
16287.0,14.878256,64.53521,15.326645,63.591462,FALSE,NA,
16300.0,14.790679,64.557083,15.326647,63.591906,FALSE,NA,
16324.0,14.639739,64.557083,15.326647,63.591906,FALSE,NA,
16337.0,14.639739,64.557083,15.326647,63.591906,FALSE,NA,
16350.0,14.617867,64.557083,15.326647,63.591906,FALSE,NA,
16374.0,14.617867,64.557083,15.326647,63.591906,FALSE,NA,
16386.0,14.617867,64.557083,15.326647,63.591906,FALSE,NA,
16399.0,14.617867,64.557083,15.326647,63.591906,FALSE,NA,
16423.0,14.617867,64.53521,15.326645,63.591462,FALSE,NA,
16437.0,14.617867,64.443047,15.326637,63.589592,FALSE,NA,
16448.0,14.617867,64.342361,15.32663,63.587549,FALSE,NA,
16474.0,14.595994,63.978951,15.326611,63.580173,FALSE,NA,
16487.0,14.617867,63.852848,15.326607,63.577614,FALSE,NA,
16499.0,14.67191,63.809101,15.326606,63.576726,FALSE,NA,
16526.0,14.693783,63.743481,15.326605,63.575394,FALSE,NA,
16538.0,14.715655,63.714504,15.326605,63.574806,FALSE,NA,
16550.0,14.802588,63.686378,15.326604,63.574235,FALSE,NA,
16563.0,14.915092,63.686378,15.326604,63.574235,FALSE,NA,
16588.0,14.98071,63.686378,15.326604,63.574235,FALSE,NA,
16601.0,14.98071,63.686378,15.326604,63.574235,TRUE,TRUE
16602.0,14.98071,63.686378,16.281646,109.369344,FALSE,NA,
16612.0,14.98071,63.686378,16.281646,109.369344,FALSE,NA,
16638.0,14.98071,63.686378,16.281646,109.369344,FALSE,NA,
16651.0,14.98071,63.686378,16.281646,109.369344,FALSE,NA,
16675.0,14.98071,63.686378,16.281646,109.369344,FALSE,NA,
16688.0,14.98071,63.686378,16.281646,109.369344,FALSE,NA,
16699.0,14.98071,63.686378,16.281646,109.369344,FALSE,NA,
16724.0,14.98071,63.686378,16.281646,109.369344,FALSE,NA,
16736.0,14.98071,63.686378,16.281646,109.369344,FALSE,NA,
16749.0,14.98071,63.686378,16.281646,109.369344,FALSE,NA,
16773.0,14.98071,63.686378,16.281646,109.369344,FALSE,NA,
16785.0,14.98071,63.686378,16.281646,109.369344,FALSE,NA,
16798.0,14.98071,63.686378,16.281646,109.369344,FALSE,NA,
16823.0,14.98071,63.686378,16.281646,109.369344,FALSE,NA,
16834.0,14.98071,63.708252,16.281556,109.369671,FALSE,NA,
16847.0,14.98071,64.288338,16.279181,109.378383,FALSE,NA,
16872.0,14.978148,69.061668,16.260572,109.453262,FALSE,NA,
16884.0,15.218228,73.544716,16.244683,109.528442,FALSE,NA,
16897.0,15.623837,79.67244,16.225608,109.637973,FALSE,NA,
16923.0,17.133787,92.697227,16.195944,109.891493,FALSE,NA,
16935.0,18.131035,98.956429,16.187251,110.020455,FALSE,NA,
16948.0,19.134253,104.38427,16.182739,110.134502,FALSE,NA,
16973.0,20.688534,111.410973,16.181129,110.283559,FALSE,NA,
16984.0,21.067648,113.425522,16.181551,110.326322,FALSE,NA,
16997.0,21.200842,114.786301,16.182059,110.355167,FALSE,NA,
17019.0,20.973715,115.613396,16.182456,110.372675,FALSE,NA,
17032.0,20.757883,115.719337,16.182511,110.374916,FALSE,NA,
17058.0,20.208891,115.758247,16.182532,110.375739,FALSE,NA,
17071.0,19.949947,115.758247,16.182532,110.375739,FALSE,NA,
17082.0,19.809824,115.780121,16.182543,110.376201,FALSE,NA,
17107.0,19.622255,115.868851,16.182591,110.378078,FALSE,NA,
17118.0,19.600382,115.890724,16.182603,110.37854,FALSE,NA,
17131.0,19.578508,115.912598,16.182615,110.379003,FALSE,NA,
17155.0,19.578508,115.912598,16.182615,110.379003,FALSE,NA,
17167.0,19.578508,115.912598,16.182615,110.379003,FALSE,NA,
17180.0,19.578508,115.80323,16.182556,110.37669,FALSE,NA,
17205.0,19.339602,115.452621,16.182373,110.369273,FALSE,NA,
17216.0,19.137392,115.09436,16.182199,110.36169,FALSE,NA,
17241.0,18.618183,113.819672,16.18168,110.334681,FALSE,NA,
17254.0,18.322666,113.162888,16.181474,110.320751,FALSE,NA,
17266.0,18.089613,112.547707,16.181319,110.307695,FALSE,NA,
17290.0,17.743109,111.422325,16.18113,110.2838,FALSE,NA,
17303.0,17.658241,110.831062,16.18108,110.271242,FALSE,NA,
17315.0,17.658241,110.384621,16.181065,110.261759,FALSE,NA,
17340.0,17.614496,110.106087,16.181065,110.255842,FALSE,NA,
17352.0,17.614496,110.106087,16.181065,110.255842,FALSE,NA,
17365.0,17.614496,110.106087,16.181065,110.255842,FALSE,NA,
17389.0,17.614496,110.12796,16.181065,110.256307,FALSE,NA,
17401.0,17.614496,110.149834,16.181065,110.256771,FALSE,NA,
17425.0,17.614496,110.149834,16.181065,110.256771,TRUE,FALSE
17425.0,17.614496,110.149834,1.092797,88.558486,FALSE,NA,
17437.0,17.614496,110.149834,1.092797,88.558486,FALSE,NA,
17449.0,17.614496,110.149834,1.092797,88.558486,FALSE,NA,
17474.0,17.614496,110.149834,1.092797,88.558486,FALSE,NA,
17486.0,17.614496,110.149834,1.092797,88.558486,FALSE,NA,
17497.0,17.614496,110.149834,1.092797,88.558486,FALSE,NA,
17523.0,17.614496,110.149834,1.092797,88.558486,FALSE,NA,
17535.0,17.614496,110.149834,1.092797,88.558486,FALSE,NA,
17547.0,17.614496,110.149834,1.092797,88.558486,FALSE,NA,
17572.0,17.614496,110.149834,1.092797,88.558486,FALSE,NA,
17584.0,17.614496,110.149834,1.092797,88.558486,FALSE,NA,
17613.0,17.614496,110.149834,1.092797,88.558486,FALSE,NA,
17614.0,17.614496,110.149834,1.092797,88.558486,FALSE,NA,
17639.0,17.570751,110.149834,1.092797,88.558486,FALSE,NA,
17651.0,17.548878,110.149834,1.092797,88.558486,FALSE,NA,
17675.0,17.380972,109.978951,1.09277,88.554888,FALSE,NA,
17689.0,17.254656,109.651108,1.092718,88.547972,FALSE,NA,
17701.0,17.079805,109.089851,1.092632,88.5361,FALSE,NA,
17724.0,16.254725,106.859329,1.092312,88.488513,FALSE,NA,
17737.0,15.544586,105.52668,1.092137,88.459794,FALSE,NA,
17749.0,14.50808,104.093094,1.091963,88.428681,FALSE,NA,
17773.0,11.846197,100.916306,1.091629,88.359015,FALSE,NA,
17786.0,10.288058,99.396492,1.091495,88.325381,FALSE,NA,
17799.0,8.704029,97.865723,1.091377,88.291335,FALSE,NA,
17824.0,5.32643,94.63076,1.091183,88.218932,FALSE,NA,
17838.0,3.824734,93.329544,1.091127,88.189672,FALSE,NA,
17852.0,2.321605,92.249191,1.09109,88.165335,FALSE,NA,
17864.0,1.073609,91.473061,1.091068,88.147831,FALSE,NA,
17890.0,-0.508972,90.621376,1.091049,88.128609,FALSE,NA,
17903.0,-1.028656,90.462173,1.091046,88.125014,FALSE,NA,
17915.0,-1.276306,90.4403,1.091046,88.12452,FALSE,NA,
17943.0,-1.276306,90.4403,1.091046,88.12452,FALSE,NA,
17956.0,-1.276306,90.4403,1.091046,88.12452,FALSE,NA,
17969.0,-1.210693,90.352806,1.091045,88.122544,FALSE,NA,
17981.0,-1.165802,90.174667,1.091042,88.118521,FALSE,NA,
18008.0,-1.121277,89.340302,1.091031,88.099673,FALSE,NA,
18022.0,-1.099396,88.685936,1.091027,88.084887,FALSE,NA,
18035.0,-1.099396,88.22261,1.091026,88.074417,FALSE,NA,
18049.0,-1.165009,87.831512,1.091026,88.065579,FALSE,NA,
18075.0,-1.121277,87.340752,1.091027,88.054488,FALSE,NA,
18087.0,-1.00354,87.296158,1.091028,88.053481,FALSE,NA,
18101.0,-0.802856,87.315033,1.091028,88.053907,FALSE,NA,
18114.0,-0.557465,87.382706,1.091027,88.055436,FALSE,NA,
18141.0,-0.155487,87.531288,1.091027,88.058794,FALSE,NA,
18154.0,0.103943,87.587112,1.091026,88.060056,FALSE,NA,
18167.0,0.2342,87.656067,1.091026,88.061614,FALSE,NA,
18181.0,0.41807,87.743179,1.091026,88.063582,FALSE,NA,
18206.0,0.790753,87.810539,1.091026,88.065105,FALSE,NA,
18220.0,0.929921,87.810539,1.091026,88.065105,FALSE,NA,
18233.0,0.951794,87.810539,1.091026,88.065105,FALSE,NA,
18246.0,0.951794,87.810539,1.091026,88.065105,TRUE,TRUE
18259.0,0.951794,87.810539,12.563131,83.419591,FALSE,NA,
18273.0,0.951794,87.810539,12.563131,83.419591,FALSE,NA,
18285.0,0.951794,87.810539,12.563131,83.419591,FALSE,NA,
18299.0,0.951794,87.810539,12.563131,83.419591,FALSE,NA,
18324.0,0.951794,87.810539,12.563131,83.419591,FALSE,NA,
18337.0,0.951794,87.810539,12.563131,83.419591,FALSE,NA,
18350.0,0.951794,87.810539,12.563131,83.419591,FALSE,NA,
18375.0,0.951794,87.810539,12.563131,83.419591,FALSE,NA,
18388.0,0.951794,87.810539,12.563131,83.419591,FALSE,NA,
18400.0,0.951794,87.810539,12.563131,83.419591,FALSE,NA,
18427.0,0.951794,87.810539,12.563131,83.419591,FALSE,NA,
18440.0,0.951794,87.810539,12.563131,83.419591,FALSE,NA,
18452.0,0.951794,87.810539,12.563131,83.419591,FALSE,NA,
18465.0,0.951794,87.810539,12.563131,83.419591,FALSE,NA,
18492.0,0.973667,87.810539,12.563131,83.419591,FALSE,NA,
18503.0,1.136881,87.744919,12.563107,83.418121,FALSE,NA,
18517.0,1.429263,87.639061,12.563069,83.41575,FALSE,NA,
18542.0,3.357961,87.19265,12.56292,83.405747,FALSE,NA,
18557.0,4.973364,86.668396,12.562766,83.393994,FALSE,NA,
18568.0,7.145277,86.10833,12.562627,83.381431,FALSE,NA,
18581.0,9.213228,85.590782,12.56252,83.369817,FALSE,NA,
